#Clase de arma	Municion 
0.119808	0.312837	0.176409	0.108047	0.020298	0.031625	0.056591	0.018460	0.024568	0.070778	0.012080	0.005656	0.015640	0.010047	0.012047	Rev4 
0.146240	0.305409	0.178997	0.133423	0.025851	0.014581	0.044827	0.030346	0.014463	0.023823	0.037703	0.015930	0.006602	0.012047	0.004053	Rev4 
0.131627	0.319775	0.236545	0.114757	0.020893	0.015129	0.044204	0.016205	0.012362	0.032532	0.015280	0.011462	0.006672	0.007029	0.010130	Rev4 
0.134121	0.280520	0.144987	0.103494	0.018286	0.044413	0.065123	0.068323	0.034911	0.036934	0.034857	0.010054	0.006209	0.008779	0.003776	Rev5 
0.136705	0.256926	0.126842	0.022160	0.030622	0.105690	0.077447	0.054971	0.051698	0.051199	0.025926	0.021509	0.017410	0.006521	0.008884	Rev5 
0.153884	0.296878	0.138573	0.073387	0.026628	0.028753	0.040258	0.055338	0.052475	0.041255	0.040184	0.017133	0.014537	0.010559	0.004167	Rev5 
0.163030	0.303980	0.130207	0.091241	0.026749	0.025000	0.045136	0.049608	0.043894	0.037127	0.035994	0.012209	0.013393	0.010601	0.006080	Rev5 
0.177535	0.250478	0.124808	0.097614	0.047310	0.018766	0.072572	0.078303	0.035955	0.035174	0.023770	0.008530	0.009480	0.009302	0.004863	Rev5 
0.147950	0.266002	0.124043	0.087503	0.040479	0.029307	0.070540	0.055486	0.070170	0.045828	0.034647	0.006218	0.004943	0.005607	0.005674	Rev6 
0.144446	0.272677	0.132933	0.065433	0.042904	0.043337	0.077478	0.034631	0.065440	0.065977	0.013233	0.005211	0.003615	0.009999	0.017090	Rev6 
0.123965	0.264038	0.128214	0.055648	0.034673	0.059490	0.085231	0.038735	0.074596	0.066030	0.017973	0.004814	0.004736	0.012057	0.024054	Rev6 
0.123748	0.246655	0.150845	0.104095	0.028927	0.026825	0.093125	0.039409	0.049463	0.052642	0.039596	0.005411	0.005560	0.017497	0.010752	Rev6 
0.100169	0.243251	0.148258	0.082020	0.022792	0.070019	0.093549	0.034415	0.058430	0.082039	0.021975	0.006989	0.009263	0.011106	0.010277	Rev6 
0.127872	0.305963	0.226274	0.114023	0.006963	0.015261	0.044629	0.046297	0.015263	0.015301	0.036857	0.010310	0.011580	0.016320	0.002200	Rev3 
0.137616	0.300655	0.201020	0.103825	0.016520	0.011583	0.051984	0.033134	0.017716	0.039971	0.039994	0.013845	0.011861	0.007836	0.007772	Rev3 
0.148221	0.322506	0.180126	0.102114	0.014263	0.006807	0.041434	0.033765	0.020716	0.036862	0.052350	0.008028	0.014377	0.007866	0.004998	Rev3 
0.140347	0.299228	0.174835	0.109925	0.017283	0.005502	0.047873	0.024092	0.025617	0.041653	0.063750	0.012612	0.019183	0.005958	0.006139	Rev3 
0.150878	0.293550	0.160702	0.111110	0.016391	0.002505	0.041877	0.050969	0.027221	0.047911	0.048476	0.016947	0.005248	0.007263	0.013371	Rev3 
0.119356	0.284494	0.215640	0.126360	0.041249	0.010129	0.023553	0.015048	0.034810	0.049915	0.023861	0.016856	0.015106	0.010072	0.008179	Rev4 
0.129564	0.307904	0.198764	0.080785	0.027541	0.017622	0.045456	0.023125	0.034453	0.038482	0.034773	0.020520	0.016760	0.009523	0.009483	Rev4 
0.121735	0.259571	0.185229	0.113817	0.049777	0.012361	0.047679	0.032260	0.046765	0.030768	0.026863	0.012775	0.010855	0.024172	0.019475	Rev4 
0.119810	0.290447	0.173176	0.102455	0.039433	0.010173	0.034160	0.024445	0.040865	0.081920	0.036197	0.016437	0.008414	0.012554	0.004257	Rev4 
0.135045	0.282299	0.151207	0.090987	0.029641	0.003804	0.029201	0.030535	0.065885	0.072675	0.040701	0.015449	0.018137	0.015408	0.013384	Rev4 
0.174670	0.265088	0.106773	0.073698	0.031093	0.042789	0.059715	0.082228	0.064430	0.036376	0.022822	0.009595	0.005559	0.013168	0.006466	Rev5 
0.130976	0.292402	0.132979	0.078893	0.033329	0.040305	0.052051	0.060601	0.047971	0.047848	0.027337	0.011010	0.010241	0.008753	0.020104	Rev5 
0.138711	0.265800	0.145142	0.073041	0.035515	0.041408	0.057194	0.052723	0.057816	0.047389	0.035047	0.008004	0.011172	0.008490	0.017051	Rev5 
0.129995	0.290369	0.158915	0.088032	0.033139	0.036970	0.037742	0.048487	0.049172	0.040410	0.026713	0.010086	0.019434	0.011449	0.013686	Rev5 
0.126956	0.296964	0.139482	0.077031	0.024488	0.039997	0.061015	0.038538	0.049529	0.060396	0.030971	0.010497	0.020413	0.007644	0.009767	Rev5 
0.125397	0.301538	0.198699	0.061196	0.033760	0.063828	0.034308	0.058314	0.029007	0.016083	0.012460	0.015437	0.017152	0.009117	0.019255	Rev6 
0.101616	0.221713	0.127584	0.047748	0.070984	0.110418	0.081103	0.069117	0.047791	0.030351	0.021228	0.015422	0.010589	0.024054	0.016064	Rev6 
0.158717	0.294295	0.163644	0.082926	0.044838	0.034374	0.052106	0.040560	0.035536	0.027358	0.015095	0.012670	0.011051	0.007411	0.014264	Rev6 
0.140250	0.292133	0.126124	0.067190	0.047756	0.067056	0.050418	0.055239	0.053240	0.035088	0.009787	0.021816	0.008426	0.010569	0.009911	Rev6 
0.166198	0.268172	0.129236	0.077802	0.044812	0.034083	0.040285	0.059536	0.046146	0.044930	0.042185	0.021518	0.011127	0.001645	0.007228	Rev6 
